market,exp_ma_window,exp_ma_diff_method,exp_ma_detection_threshold,exp_pre_window_duration_str,exp_post_window_duration_str,retail_filter_type,retail_filter_threshold,events_retail_driven,events_inst_attempt,events_successful_correction,attempt_rate,success_rate,mean_inst_share_succ,mean_inst_share_fail,mwu_p_inst_share,avg_gap_closed_final,avg_gap_closed_to_min,avg_crossed_zero_flag,avg_time_to_reversion_min,corr_inst_share_vs_gap_closed,corr_inst_share_vs_gap_closed_p,corr_inst_share_nan_reason,corr_abs_first_trade_imp_vs_abs_md0,corr_abs_first_trade_imp_vs_abs_md0_p,mean_first_1_imp_succ,mean_first_1_imp_fail,mean_first_1_correct_dir_succ,mean_first_1_correct_dir_fail,mean_first_2_imp_succ,mean_first_2_imp_fail,mean_first_2_correct_dir_succ,mean_first_2_correct_dir_fail,mean_first_3_imp_succ,mean_first_3_imp_fail,mean_first_3_correct_dir_succ,mean_first_3_correct_dir_fail
PRES-2024-KH,5,z_score,2.0,12:00:00,2:00:00,flow,0.1,1313,1223,1149,0.9314546839299315,0.9394930498773508,0.7872355426296039,0.7857234925650658,0.3477821126018854,0.8643870031652359,1.0,1.0,2.268192968111202,0.009724557790315894,0.7340509467659537,,0.004238426466122207,0.8822852547757626,-0.003115752828546561,-0.0018918918918918906,0.5517841601392516,0.527027027027027,-0.003352165725047079,-0.0015714285714285698,0.5221932114882507,0.5135135135135135,-0.0036638830897703536,-0.0024528301886792476,0.5056570931244561,0.4864864864864865
PRES-2024-KH,5,z_score,2.0,12:00:00,2:00:00,flow,0.2,410,339,312,0.8268292682926829,0.9203539823008849,0.6911228411197119,0.6972472796647927,0.9274239171579883,0.8436187526795065,1.0,1.0,2.4070796460176993,0.014494760369629364,0.790312313460579,,0.0347046478399255,0.5242472678645423,-0.0027884615384615344,0.0018518518518518617,0.5737179487179487,0.5555555555555556,-0.0033720930232558045,0.0016666666666666774,0.46474358974358976,0.4444444444444444,-0.0033009708737864025,0.003333333333333336,0.3717948717948718,0.4074074074074074
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",0:30:00,count,0.5,29021,24948,15995,0.8596533544674546,0.6411335578002245,0.8322956149250827,0.8441427133268781,0.05323433573950299,-0.2610542736023672,0.8690704975333234,1.0,5.660092993426327,-0.04408046391283966,3.271981780588166e-12,,0.09945047431167785,7.270501831523118e-56,0.000464520162550798,0.0006422428236345356,0.3245389184120038,0.2096503965151346,0.0005435032579532399,0.000762783918377262,0.2806502031884964,0.2137830894672177,0.00016329492878526804,0.0009405940594059403,0.23894967177242887,0.20484753713838938
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",0:30:00,flow,0.05,17847,15491,9759,0.8679890177620889,0.6299786973081144,0.8162195015750118,0.8280152924887358,0.12070362286526286,-0.20470059468335156,0.8562371973911203,1.0,5.56084177909754,-0.041474957802642154,2.418613990568095e-07,,0.13896061240741064,1.2024118459729813e-67,6.455579465109183e-05,0.0009124214933705512,0.3296444307818424,0.19347522679692952,0.0001402278702892204,0.0010269552012148824,0.2842504354954401,0.20097697138869505,-0.00033080734479743476,0.0011140967341876809,0.24152064760733682,0.19853454291695743
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",0:30:00,flow,0.1,5104,4142,2505,0.8115203761755486,0.604780299372284,0.7434753288772676,0.7751197967715837,0.0020623222817051424,-0.18958046767469455,0.8315603147378037,1.0,5.268952197006278,-0.055594167894484216,0.0003440696531917139,,0.08722494319287319,1.880179283594863e-08,-0.0005548902195608774,0.0018020769700671962,0.3656686626746507,0.26450824679291385,-0.0005527638190954759,0.0024505649717514134,0.2654690618762475,0.27000610873549175,-0.0012359550561797743,0.0021521035598705504,0.21397205588822354,0.2272449602932193
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",0:30:00,flow,0.2,1128,766,435,0.6790780141843972,0.5678851174934726,0.5804948817283602,0.6301752759079294,0.015924844794118338,-0.2704518720102508,0.921817380163433,1.0,5.652741514360313,-0.16137053391972944,7.177390377354228e-06,,0.04917400075162162,0.17396467765551574,-0.0007356321839080417,0.0022960725075528723,0.38620689655172413,0.24169184290030213,0.0007692307692307723,0.005585937500000006,0.18850574712643678,0.44410876132930516,-0.00013698630136986238,0.005087719298245618,0.11494252873563218,0.2688821752265861
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",1:00:00,count,0.5,29021,26923,17837,0.9277075221391407,0.6625190357686737,0.8504318518079406,0.8626538298994827,0.938986250133852,-0.20953114799203537,0.9598282891355907,1.0,5.750399286855106,-0.043169723530233836,1.3768349539199656e-12,,0.08426509845338828,1.2649391252975588e-43,0.0006144531031002982,0.0005690072639225179,0.3392947244491787,0.20592119744662118,0.0007077409162717231,0.000759608824198317,0.3272411279923754,0.20977327756988773,0.00047514204545454655,0.0007456865989127863,0.29040757974995796,0.20977327756988773
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",1:00:00,flow,0.05,17847,16802,10976,0.9414467417493136,0.6532555648137126,0.8241484934915875,0.8452894988411949,0.0005036465656544762,-0.16692260364342723,0.9536080887143877,1.0,5.662064039995238,-0.05909026666590807,1.7805511643119108e-14,,0.11956333257395185,1.5238119626355343e-54,0.00023141399416909698,0.0007466529351184345,0.3376457725947522,0.19842087195331273,0.00036185567010309347,0.000929861849096706,0.3251639941690962,0.1958462066598009,0.00013475836431226822,0.0008915662650602414,0.29017857142857145,0.19636113971850327
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",1:00:00,flow,0.1,5104,4629,3014,0.906935736677116,0.6511125513069778,0.7437727085002317,0.7847941119205127,0.0005209711771004285,-0.10377390661532737,0.9359173058185676,1.0,5.372866709872542,-0.06365963683008585,1.4614358072501843e-05,,0.08129109906160309,3.051488394204409e-08,-0.00047777040477770265,0.0018390092879256967,0.37657597876575977,0.26996904024767804,0.00018306636155606567,0.0022721354166666675,0.3480424684804247,0.28173374613003094,-0.00043273753527751566,0.0020483641536273123,0.28301260783012605,0.24891640866873066
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",1:00:00,flow,0.2,1128,936,659,0.8297872340425532,0.7040598290598291,0.5924898211140889,0.6519906095414882,0.00018216970739545323,0.11385628959149303,0.971086407633355,1.0,5.831196581196581,-0.09596704978783765,0.0032939081172429193,,0.06283974482975954,0.05462374268176435,-0.0003945371775417247,0.002093862815884478,0.37329286798179057,0.2527075812274368,0.0015748031496063035,0.004849624060150381,0.3186646433990895,0.4729241877256318,0.0008247422680412381,0.00454545454545455,0.2276176024279211,0.37545126353790614
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",2:00:00,count,0.5,29021,27940,19138,0.9627511112642569,0.6849677881173944,0.8688172650256102,0.887610950344506,7.50423271270392e-07,-0.14346583435055466,0.9913037538104964,1.0,5.787007874015748,-0.03749456691286855,3.628164603209046e-10,,0.0833918862561382,2.626269836347676e-44,0.0006552408820148407,0.0005532833446943874,0.3461699237119866,0.19904567143830948,0.0007954481753461531,0.0006265143648321218,0.3485212665900303,0.20563508293569643,0.0007356720253391513,0.0005932600046805521,0.3267844079841154,0.2176778004998864
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",2:00:00,flow,0.05,17847,17368,11653,0.9731607553090155,0.6709465684016582,0.8407280475849509,0.8703330821916538,1.289295209587589e-19,-0.13920322767221277,0.9873863483701749,1.0,5.687413634269921,-0.04125469076071695,5.364510549112183e-08,,0.12095248421635775,1.3265833149155185e-57,0.00030206813696044023,0.0007261592300962378,0.3487513944906891,0.1879265091863517,0.000347026140814283,0.0008865248226950358,0.35149746846305674,0.19020122484689414,0.000324455205811139,0.0008103727714748786,0.32558139534883723,0.20559930008748906
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",2:00:00,flow,0.1,5104,4876,3277,0.9553291536050157,0.6720672682526662,0.7651277004947364,0.8076484166126223,0.00011167317091851607,-0.19673443991794715,0.9821911079250933,1.0,5.417555373256768,-0.04597350640552546,0.0013221441282560704,,0.08329819862341101,5.704056515416239e-09,-0.0005004577357339014,0.0016635397123202001,0.3777845590479097,0.2682926829268293,0.00011889035667107323,0.0018710089399744583,0.3881599023497101,0.2564102564102564,-0.0001437814521926656,0.0017328990228013036,0.3506255721696674,0.2626641651031895
PRES-2024-KH,15,percentage,0.02,"1 day, 0:00:00",2:00:00,flow,0.2,1128,1070,776,0.9485815602836879,0.7252336448598131,0.6257539824876308,0.6497162687008649,0.005974066236504005,0.14043856083826198,0.9915220293724968,1.0,5.876635514018692,-0.05255374298300784,0.08574994017137064,,0.0762436082349295,0.012605996546051795,-0.0006701030927834976,0.00163265306122449,0.3582474226804124,0.25170068027210885,0.001299852289512565,0.002786259541984737,0.40463917525773196,0.29591836734693877,0.0010517241379310385,0.0026907630522088393,0.3234536082474227,0.30272108843537415
PRES-2024-KH,15,percentage,0.02,12:00:00,0:30:00,count,0.5,28751,24832,15891,0.8636916976800807,0.6399403994845361,0.8313681448779771,0.8440220419891543,0.011942728645906875,-0.26526106730389143,0.8684588745353315,1.0,5.653632409793815,-0.045386688894888935,8.340503610774382e-13,,0.10199636009918446,2.0345852938577962e-58,0.00044301806053741194,0.0006431047981210153,0.3242086715751054,0.20858964321664245,0.0005146324602504043,0.000762783918377262,0.281668869171229,0.21407001453976066,0.00015328798185941126,0.0009405940594059403,0.23994713989050406,0.20512246952242477
PRES-2024-KH,15,percentage,0.02,12:00:00,0:30:00,flow,0.05,17334,14774,9506,0.8523133725625938,0.6434276431568973,0.8109361360267221,0.822930476373694,0.9082741259868566,-0.1996380221192138,0.861779439504126,1.0,5.630161093813456,-0.044329504205634106,7.031212529693532e-08,,0.12687021579838614,4.578695955638597e-54,0.00026088786029875954,0.0009035687167805617,0.33431516936671574,0.19893697798025817,0.0003249190938511334,0.0011429168407856248,0.28350515463917525,0.20463173880030372,-5.497861942577803e-05,0.0012193995381062355,0.23932253313696614,0.1909643128321944
PRES-2024-KH,15,percentage,0.02,12:00:00,0:30:00,flow,0.1,6618,5362,3543,0.8102145663342399,0.6607609101081686,0.762283168767179,0.7726835372095068,0.5654114061159485,-0.023045859968024145,0.8536822352641075,1.0,5.466057441253263,-0.026356052959696147,0.05362851116802784,,0.0915190638289489,1.892607932541978e-11,-0.0005193338978266998,0.0016107751511819674,0.3384137736381598,0.23749312809235845,-0.00036745406824146854,0.0022457891453524646,0.2726502963590178,0.25838372732270476,-0.0009916589434661714,0.002104499274310595,0.2209991532599492,0.20505772402418912
PRES-2024-KH,15,percentage,0.02,12:00:00,0:30:00,flow,0.2,1618,1125,721,0.6953028430160693,0.6408888888888888,0.6426458284335229,0.6786914921472165,0.0440536404715675,-0.06313967159853466,0.9005754232779196,1.0,5.670222222222222,-0.09005680097293683,0.00249964756768343,,0.2831833536053803,3.4357222957393486e-22,-0.0009847434119278746,0.002004950495049506,0.361997226074896,0.2103960396039604,-7.281553398057909e-05,0.003223880597014928,0.21220527045769763,0.3118811881188119,0.00020066889632107228,0.003333333333333336,0.17753120665742025,0.2103960396039604
PRES-2024-KH,15,percentage,0.02,12:00:00,1:00:00,count,0.5,28751,26768,17695,0.9310284859657055,0.6610505080693365,0.8495216907739352,0.862595384653832,0.5520497064895722,-0.21112862298320687,0.959595674999907,1.0,5.74155708308428,-0.04475528903491058,2.3763767610595326e-13,,0.08678283195038873,6.442027382890626e-46,0.0005849109918055959,0.0005797420919210843,0.338231138739757,0.20544472611043757,0.0006827844406370974,0.0007612653618570777,0.3289629838937553,0.21018406260332856,0.0004639248612494673,0.0007456865989127863,0.29189036450974853,0.2100738454755869
PRES-2024-KH,15,percentage,0.02,12:00:00,1:00:00,flow,0.05,17334,16121,10772,0.9300219222337602,0.6681967619874698,0.822032722079047,0.8394282296680782,0.14570041898742886,-0.1383239940789064,0.9551786734262312,1.0,5.730661869611066,-0.04742694439824982,1.6947477498044076e-09,,0.10710568537911362,2.405048539714592e-42,0.0004326030449313044,0.0007814544774724247,0.3447827701448199,0.20209384931762947,0.000611210809669588,0.001077042499514846,0.3287226141849239,0.20022434099831743,0.0003845243729294849,0.0009846468781985675,0.28945414036390643,0.19125070106561975
PRES-2024-KH,15,percentage,0.02,12:00:00,1:00:00,flow,0.1,6618,6081,4200,0.9188576609247506,0.6906758756783424,0.7661758347999656,0.7849925617951649,0.4835422702757415,-0.022693351878911576,0.9496706358946941,1.0,5.606150304226278,-0.03576477688118588,0.005282477222784868,,0.06992859638623661,4.797755221366479e-08,-0.00035238095238095135,0.0014088250930356196,0.35595238095238096,0.24614566719829878,0.00021901857499307046,0.002065095398428733,0.33785714285714286,0.2727272727272727,-0.0001621796951021723,0.0020414381474710554,0.2783333333333333,0.23870281765018608
PRES-2024-KH,15,percentage,0.02,12:00:00,1:00:00,flow,0.2,1618,1317,930,0.8139678615574784,0.7061503416856492,0.6721141893906311,0.6896972775194161,0.4074784064739325,0.08340894928439804,0.9799612231888212,1.0,5.854973424449507,-0.04303311130641919,0.1185395384318913,,0.26301538402909286,2.8065834672800973e-22,-0.0007956989247311773,0.0015762273901808784,0.37849462365591396,0.21963824289405684,0.0005994550408719385,0.0019613259668508306,0.34623655913978496,0.2454780361757106,0.0010774410774410795,0.002394822006472494,0.2752688172043011,0.20671834625322996
PRES-2024-KH,15,percentage,0.02,12:00:00,2:00:00,count,0.5,28751,27743,18963,0.964940349900873,0.6835237717622463,0.8683625603714218,0.887557578875271,4.195209266595859e-07,-0.14636693444371465,0.9912420027201554,1.0,5.777493421764048,-0.03894861575516718,8.609827984747239e-11,,0.08543773731059437,4.105627032913952e-46,0.0006222644096398259,0.0005569476082004554,0.3441965933660286,0.1970387243735763,0.0007709226257613369,0.0006157578558225508,0.349733691926383,0.20501138952164008,0.0007189581707975765,0.00058223992502343,0.3281653746770026,0.21708428246013667
PRES-2024-KH,15,percentage,0.02,12:00:00,2:00:00,flow,0.05,17334,16762,11559,0.9670012691819545,0.6895955136618542,0.8412386230037515,0.866139574541891,1.7260107592748228e-06,-0.1023021914223228,0.9887048831161152,1.0,5.759634888438134,-0.031604943539311814,4.2665432806588216e-05,,0.10806262307781438,1.0111201364163585e-44,0.0004905268621853112,0.000693830482413992,0.35599965394930355,0.18931385738996734,0.0006417509042010585,0.0009160156250000003,0.35669175534215763,0.19008264462809918,0.0006100325219276645,0.0008117787504974134,0.3253741673155117,0.20276763405727466
PRES-2024-KH,15,percentage,0.02,12:00:00,2:00:00,flow,0.1,6618,6411,4592,0.9687216681776972,0.7162689128061145,0.7854101673121157,0.8065541443467431,0.14371924763083108,-0.004547592885603182,0.9870824169370923,1.0,5.653408204648261,-0.031188476835930814,0.012512822207175608,,0.07704814122003217,6.52786975438054e-10,-0.0003745644599303124,0.0014843320505772404,0.35997386759581884,0.24079164376030787,0.00019981412639405452,0.0016760722347629808,0.38414634146341464,0.251236943375481,0.00019904257999496254,0.0017350527549824157,0.33405923344947736,0.24354040681693237
PRES-2024-KH,15,percentage,0.02,12:00:00,2:00:00,flow,0.2,1618,1490,1078,0.9208899876390606,0.723489932885906,0.6749511338069792,0.6781974436813666,0.12458076575892639,0.181863343943835,0.999558655972161,1.0,5.942281879194631,-0.0002804419082617117,0.9913701546065811,,0.26533119964197727,1.995700866044439e-25,-0.0008441558441558382,0.0013106796116504847,0.38311688311688313,0.22330097087378642,4.329004329005186e-05,0.001078947368421055,0.3803339517625232,0.1966019417475728,0.000618421052631583,0.0016298342541436481,0.3014842300556586,0.220873786407767
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",0:30:00,count,0.5,5933,4559,4389,0.7684139558402158,0.9627111208598377,0.8565468476226428,0.8712549577562182,0.953179655560968,0.8391221469058355,0.9702500222109337,1.0,4.126562842728669,-0.04532325565148673,0.0022061631275401903,,-0.07802468190401196,1.32862462613649e-07,0.0003964456596035572,-0.0007647058823529373,0.6019594440647072,0.5294117647058824,0.00019666269368295912,-0.0010606060606060557,0.532239690134427,0.5,-0.0008354430379746812,-0.002276422764227638,0.44862155388471175,0.4764705882352941
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",0:30:00,flow,0.05,3544,2761,2635,0.7790632054176072,0.9543643607388628,0.8366950202361573,0.8750234805962097,0.056512232734087266,0.8279694713171111,0.9650461813397423,1.0,3.634552698297718,-0.06196897285150753,0.0011226764625397723,,-0.032271952107089726,0.08999757896442048,-0.0009677419354838686,-0.001507936507936504,0.6402277039848198,0.5079365079365079,-0.0013856589147286803,-0.0018446601941747535,0.5597722960151803,0.5079365079365079,-0.0024899367452558933,-0.0029591836734693846,0.4823529411764706,0.49206349206349204
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",0:30:00,flow,0.1,1105,771,725,0.6977375565610859,0.940337224383917,0.7917940941189666,0.8791437709661988,0.02060784224258572,0.8140395749840181,0.960582891229233,1.0,3.6990920881971467,-0.0695326556588647,0.053618105585751634,,-0.06020888661599176,0.0947974196378866,-0.003931034482758619,-0.0013043478260869553,0.593103448275862,0.391304347826087,-0.004701195219123506,-0.0008823529411764681,0.44551724137931037,0.41304347826086957,-0.006519480519480522,-0.0021874999999999985,0.35172413793103446,0.2608695652173913
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",0:30:00,flow,0.2,348,157,152,0.4511494252873563,0.9681528662420382,0.7176755282446683,0.9271460299344485,0.12005456792548186,0.8835404916396475,0.9769428939271492,1.0,3.9426751592356686,-0.06320407142699053,0.431631473537583,,0.004868434808259499,0.9517461047959265,-0.0032894736842105183,0.0,0.6052631578947368,0.0,-0.0022352941176470528,0.008000000000000007,0.24342105263157895,0.8,-0.0035000000000000014,0.0,0.17763157894736842,0.0
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",1:00:00,count,0.5,5933,5159,4938,0.8695432327658857,0.9571622407443303,0.8640440245942398,0.8582351831658418,0.3267017240970562,0.8543350286425642,0.99353526863706,1.0,4.521418879627835,-0.021802912913246018,0.11738922639372215,,-0.06365154259594683,4.753583968986009e-06,0.0007209396516808461,-0.0004524886877828043,0.6091535034426894,0.49321266968325794,0.0007668418537983791,-0.001562499999999999,0.5866747671121911,0.5384615384615384,-0.00013348164627363405,-0.0020809248554913276,0.5103280680437424,0.4796380090497738
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",1:00:00,flow,0.05,3544,3142,2992,0.886568848758465,0.9522597071928708,0.8383755357211423,0.8543680187207546,0.07024291530902685,0.8497981833010289,0.9927635699599844,1.0,4.01973265436028,-0.046838962540262916,0.008642365150709071,,-0.014597921539180941,0.41336675114187804,-0.0006450534759358264,-0.0005999999999999991,0.6417112299465241,0.52,-0.0006523437499999979,-0.00176923076923077,0.6106283422459893,0.5333333333333333,-0.0015325147794452007,-0.002583333333333333,0.5370989304812834,0.47333333333333333
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",1:00:00,flow,0.1,1105,892,828,0.8072398190045249,0.9282511210762332,0.7865006857244415,0.8287271267856745,0.01722364785890087,0.8324070671967738,0.9915057572520574,1.0,3.8710762331838566,-0.03210025039482961,0.33825423404777893,,-0.04349059173418143,0.19439089207476115,-0.0037560386473429936,-0.0004687499999999987,0.5966183574879227,0.515625,-0.003394886363636362,0.0003773584905660381,0.5676328502415459,0.53125,-0.0047491039426523305,-0.001200000000000001,0.44565217391304346,0.4375
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",1:00:00,flow,0.2,348,208,199,0.5977011494252874,0.9567307692307693,0.7085206736927185,0.7326566039049927,0.3801355821617427,0.8816146222578669,0.9974224484178028,1.0,3.985576923076923,0.05981913201976407,0.3907303197519724,,0.003507885158730628,0.9598939108874225,-0.003015075376884414,-0.002222222222222212,0.6432160804020101,0.2222222222222222,-0.0017808219178082124,0.001666666666666668,0.4321608040201005,0.3333333333333333,-0.003653846153846153,0.0,0.2914572864321608,0.0
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",2:00:00,count,0.5,5933,5534,5310,0.9327490308444295,0.9595229490422841,0.8765616836349277,0.8758854491495749,0.27308543732909163,0.8465115243617494,0.9989326981329232,1.0,4.7385254788579685,-0.011016262634805431,0.41258733471407855,,-0.06114196585334608,5.3230746624489695e-06,0.0009020715630885161,0.0012946428571428612,0.611864406779661,0.5848214285714286,0.0008625393494228787,0.0011111111111111159,0.6152542372881356,0.5982142857142857,0.0002654662973222568,0.0006315789473684245,0.560075329566855,0.5535714285714286
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",2:00:00,flow,0.05,3544,3363,3223,0.9489277652370203,0.9583705025275052,0.8518485643316456,0.8737752055071376,0.22035404328954866,0.8471331659525415,0.9986373555331854,1.0,4.2206363366042225,-0.02378407647402478,0.16790903494425555,,-0.01264086734591061,0.4636693912890342,-0.00031337263419174455,0.0009285714285714333,0.6459820043437791,0.6214285714285714,-0.0005662936588674099,0.0007633587786259599,0.6407074154514427,0.6214285714285714,-0.0011501120238984297,0.00032258064516129417,0.5829972075705864,0.5785714285714286
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",2:00:00,flow,0.1,1105,981,926,0.8877828054298642,0.9439347604485219,0.7958508586097419,0.8529386929853221,0.031159711870238603,0.8398316775039071,0.9984374578635191,1.0,4.115188583078491,-0.03551208929174905,0.2664806841355238,,-0.03745819771626216,0.24114055177554317,-0.0034233261339092864,0.00018181818181818804,0.5993520518358532,0.6181818181818182,-0.003285024154589369,0.00037735849056604433,0.6015118790496761,0.6545454545454545,-0.004149659863945578,-0.0003999999999999981,0.5064794816414687,0.5454545454545454
PRES-2024-KH,15,z_score,2.0,"1 day, 0:00:00",2:00:00,flow,0.2,348,259,248,0.7442528735632183,0.9575289575289575,0.7162496586696218,0.6700880426219843,0.2528232790905265,0.8669014142277981,0.9997449199193873,1.0,4.38996138996139,0.023936093001775887,0.7014182992329986,,0.028972350377741467,0.642570393890319,-0.0024596774193548303,2.0185873175002847e-17,0.6491935483870968,0.7272727272727273,-0.0016410256410256316,0.0022222222222222487,0.4838709677419355,0.7272727272727273,-0.0032885906040268412,0.0014285714285714299,0.3346774193548387,0.45454545454545453
PRES-2024-KH,15,z_score,2.0,12:00:00,0:30:00,count,0.5,5788,4494,4325,0.77643400138217,0.9623943035157988,0.8545864433337194,0.8704931527725274,0.8293507992199749,0.8375378046176922,0.9698197265820309,1.0,4.072318647085003,-0.0504203305454589,0.0007215599264325509,,-0.07271388204524168,1.0627606392004733e-06,0.00030520231213873166,-0.0008284023668639015,0.6011560693641619,0.5266272189349113,0.00011715229798738697,-0.0010606060606060557,0.5347976878612717,0.5029585798816568,-0.0008780841799709701,-0.002276422764227638,0.4531791907514451,0.47928994082840237
PRES-2024-KH,15,z_score,2.0,12:00:00,0:30:00,flow,0.05,3589,2751,2643,0.7665087768180552,0.960741548527808,0.839891793204639,0.8547533655818123,0.5293277482168085,0.8361788876528157,0.9690231299593466,1.0,3.897128316975645,-0.022584842757835608,0.23633899248585563,,-0.03649080384350735,0.05565731221926527,-0.0003934922436625017,-0.002037037037037034,0.6246689368142263,0.48148148148148145,-0.0007639231148348917,-0.0024691358024691327,0.5421869088157397,0.4537037037037037,-0.0018007202881152448,-0.0029870129870129838,0.4559213015512675,0.4166666666666667
PRES-2024-KH,15,z_score,2.0,12:00:00,0:30:00,flow,0.1,1457,1014,969,0.6959505833905285,0.9556213017751479,0.7899503678322692,0.861015415819368,0.033783166068317216,0.8356028242038824,0.9627311620738356,1.0,3.5729783037475347,-0.04491909220758807,0.1529087398845375,,-0.06493957026369318,0.03868456481891574,-0.0040970072239422065,-0.0028888888888888914,0.628482972136223,0.4444444444444444,-0.004824191279887482,-0.0036363636363636394,0.4984520123839009,0.4666666666666667,-0.006203208556149733,-0.004687500000000004,0.4241486068111455,0.35555555555555557
PRES-2024-KH,15,z_score,2.0,12:00:00,0:30:00,flow,0.2,427,216,215,0.5058548009367682,0.9953703703703703,0.7149134885271047,0.9415239649467942,0.4133919175500418,0.9098885894122481,0.9713873333303722,1.0,3.6481481481481484,-0.0012879629750112004,0.9849852702189716,,-0.11390249658970984,0.09497023366661035,-0.004465116279069759,-0.010000000000000009,0.6604651162790698,1.0,-0.005327868852459008,-0.010000000000000009,0.3395348837209302,1.0,-0.005789473684210526,-0.010000000000000009,0.2651162790697674,1.0
PRES-2024-KH,15,z_score,2.0,12:00:00,1:00:00,count,0.5,5788,5065,4844,0.875086385625432,0.9563672260612044,0.8617201133178785,0.8582351831658418,0.5478064876925708,0.8519320960072344,0.9934152913916273,1.0,4.458045409674235,-0.028787680935914717,0.040491070035413704,,-0.05759527774182112,4.106925737321051e-05,0.0005924855491329512,-0.0004524886877828043,0.606729975227085,0.49321266968325794,0.0006726348899104803,-0.001562499999999999,0.5904211395540875,0.5384615384615384,-0.0001790209790209757,-0.0020809248554913276,0.5173410404624278,0.4796380090497738
PRES-2024-KH,15,z_score,2.0,12:00:00,1:00:00,flow,0.05,3589,3131,3000,0.8723878517692951,0.9581603321622485,0.8408771330053605,0.863228387986243,0.13427037646143333,0.8619850902205228,0.9934337281995457,1.0,4.256467582242095,-0.0232494266141567,0.19340024578561418,,-0.019964234408284973,0.2640923638872136,-0.00011333333333333032,-0.0011450381679389307,0.6293333333333333,0.5343511450381679,-5.483744614179141e-05,-0.0014529914529914534,0.603,0.5343511450381679,-0.0008733424782807475,-0.002095238095238095,0.522,0.44274809160305345
PRES-2024-KH,15,z_score,2.0,12:00:00,1:00:00,flow,0.1,1457,1204,1141,0.8263555250514756,0.9476744186046512,0.7917336692069431,0.8317211242841828,0.027431117361592473,0.8445764464834439,0.9923175668484426,1.0,3.9551495016611296,-0.014678527461604161,0.6108754266770129,,-0.04634282701742331,0.10800408285686577,-0.00359333917616126,-0.0030158730158730152,0.635407537248028,0.4603174603174603,-0.0035632183908045965,-0.003137254901960785,0.5723049956178791,0.5079365079365079,-0.004237074401008826,-0.0040476190476190456,0.5074496056091148,0.36507936507936506
PRES-2024-KH,15,z_score,2.0,12:00:00,1:00:00,flow,0.2,427,266,259,0.6229508196721312,0.9736842105263158,0.7212515681268736,0.7837707972073422,0.23209835627097086,0.9110996280458201,0.9971632904322962,1.0,3.8947368421052633,0.03192110093182762,0.6042505821660675,,-0.06053457706804944,0.32534086756847713,-0.0044787644787644704,-0.001428571428571414,0.694980694980695,0.14285714285714285,-0.004472361809045219,-0.0020000000000000018,0.5057915057915058,0.14285714285714285,-0.004965034965034963,-0.0020000000000000018,0.35135135135135137,0.14285714285714285
PRES-2024-KH,15,z_score,2.0,12:00:00,2:00:00,count,0.5,5788,5417,5193,0.9359018659295093,0.9586486985416282,0.8749412823018059,0.8758854491495749,0.3877178859051813,0.8455743500873533,0.9989096458311975,1.0,4.671774044674174,-0.011767212085743262,0.38654494154744795,,-0.055459053320998736,4.426654128034529e-05,0.0007433082996341258,0.0012946428571428612,0.6065857885615251,0.5848214285714286,0.0007488798805205926,0.0011111111111111159,0.6175621028307337,0.5982142857142857,0.00017289719626168562,0.0006315789473684245,0.5651839014057385,0.5535714285714286
PRES-2024-KH,15,z_score,2.0,12:00:00,2:00:00,flow,0.05,3589,3376,3224,0.9406519921983839,0.9549763033175356,0.8543214447548119,0.8763549775828494,0.12839233481032605,0.8479173587304256,0.9988922920783947,1.0,4.476303317535545,-0.015071028746145358,0.3813547873893067,,-0.020695384930972026,0.2293035741604716,9.305210918114442e-05,0.0011842105263157941,0.6352357320099256,0.5723684210526315,-8.264462809917056e-05,0.0007971014492753678,0.6296526054590571,0.5460526315789473,-0.0005259175179719997,0.0003200000000000038,0.5716501240694789,0.506578947368421
